"Csb emisor";"Nombre emisor"
6059;"WITTY GLOBAL UAB"
6060;"CENTRAL NATIONAL BANK"
6061;"WITTY GLOBAL UAB"
6062;"WITTY GLOBAL UAB"
6063;"WITTY GLOBAL UAB"
6064;"STEARNS BANK NATIONAL ASSOCIAT"
6065;"PAYWISER DOO"
6066;"ING BANK N.V."
6067;"THE LYNDON STATE BANK"
6068;"BANK OF HOPE"
6069;"CENTRAL BANK"
6070;"SANTANDER UK PLC"
6071;"ECOBANK SENEGAL"
6072;"ONE NEVADA CREDIT UNION"
6073;"ATLANTIC FINANCIAL FEDERAL CREDIT UNION"
6074;"PAYHAWK FINANCIAL SERVICES UAB"
6075;"FIRST STATE BANK OF ST. CHARLES, MISSOUR"
6076;"SANTANDER UK PLC"
6077;"MARUHAN JAPAN BANK LAO CO., LT"
6078;"NATIONAL WESTMINSTER BANK PLC"
6079;"BANK & TRUST COMPANY"
6080;"AHLI UNITED BANK (UK) PLC"
6081;"KAW VALLEY BANK"
6082;"CARDNPAY LIMITED"
6083;"NLB BANKA A.D. BANJA LUKA"
6084;"MIDLAND STATES BANK"
6085;"HELLENIC BANK PUBLIC COMPANY LIMITED"
6086;"VANTAGE CREDIT UNION"
6087;"EVOLVE BANK & TRUST"
6088;"CITYMARK FEDERAL CREDIT UNION"
6089;"PREPAY TECHNOLOGIES LTD"
6090;"CSU DIGITAL S.A."
6091;"STATE BANK OF INDIA"
6092;"BANCO DO ESTADO DO RIO GRANDE"
6093;"NATIONAL BANK FOR FOREIGN ECONOMIC ACTIV"
6094;"GREATER NEVADA CREDIT UNION"
6095;"PRISMA MEDIOS DE PAGO S.A.U."
6096;"THE BANCORP BANK, NATIONAL ASSOCIATION"
6097;"BANCO FALABELLA"
6098;"BANKERS' BANK OF THE WEST"
6099;"NATIONAL COMMERCIAL BANK OF ANGUILLA LIM"
6100;"THE FLORIST FEDERAL CREDIT UNION"
6101;"PREPAID FINANCIAL SERVICES LTD"
6102;"PATHWARD, N.A."
6103;"PATRIOT FEDERAL CREDIT UNION"
6104;"NATIONAL BANK FOR FOREIGN ECONOMIC ACTIV"
6105;"ICBA BANCARD"
6106;"(OFAC SANCTIONED) JOINT STOCK COMPANY AL"
6107;"UNITED BANK FOR AFRICA PLC"
6108;"MBILLS DOO"
6109;"COMMERCIAL BANKING COMPANY"
6110;"INB, NATIONAL ASSOCIATION"
6111;"PSCU INCORPORATED"
6112;"ECOBANK R.D.C. S.A.R.L."
6113;"GOLDEN BELT BANK, FSA"
6114;"JVS INC  MEXICO SA DE CV"
6115;"FARMERS NATIONAL BANK OF CANFI"
6116;"FARMERS & MERCHANTS BANK OF COLBY"
6117;"CREDIT INTERNATIONAL"
6118;"PATHWARD, N.A."
6119;"PAYNOVATE SA"
6120;"AMERICAN INTERSTATE BANK"
6121;"EQUITABLE BANK"
6122;"ROCK VALLEY CREDIT UNION"
6123;"SCOTIABANK (BAHAMAS) LIMITED"
6124;"SHINHAN CARD CO., LTD."
6125;"CREDIT UNION OF AMERICA"
6126;"BANQUE MISR"
6127;"CITIZENS ALLIANCE BANK"
6128;"WATER AND POWER COMMUNITY CRED"
6129;"RAPYD EUROPE HF."
6130;"FIRST COMMUNITY BANK"
6131;"FIDELITY INFORMATION SERVICES,"
6132;"UNICREDIT BANK CZECH REPUBLIC & SLOVAKIA"
6133;SWAN
6134;"NATIONAL BANK LIMITED"
6135;"HDFC BANK LIMITED"
6136;"MAINSTREET BANK"
6137;"ALLIANCE CATHOLIC CREDIT UNION"
6138;"STATE BANK OF BEMENT"
6139;"MULTICREDIT S.A."
6140;"NEDBANK MOZAMBIQUE, S.A."
6141;"BANK OF QUEENSLAND LIMITED"
6142;"PEOPLES TRUST COMPANY"
6143;"FIRST FLORIDA CREDIT UNION"
6144;"TRANSACT PAYMENTS LIMITED"
6145;"ALQASEH FOR FINANCIAL SERVICES"
6146;"UNICREDIT SPA"
6147;"THE HONGKONG AND SHANGHAI BANK"
6148;"UNITED COMMERCIAL BANK"
6149;"AM BANK S.A.L."
6150;"CU COOPERATIVE SYSTEMS, LLC"
6151;"FIRST FLORIDA CREDIT UNION"
6152;"NATIONAL WESTMINSTER BANK PLC"
6153;"THE ROYAL BANK OF SCOTLAND PLC"
6154;"LIVE LIFE FEDERAL CREDIT UNION"
6155;"NATIONAL WESTMINSTER BANK PLC"
6156;"ITS BANK"
6157;"MIDDLE EAST PAYMENT SERVICES L"
6158;"STANDARD CHARTERED BANK KENYA LIMITED"
6159;"BANQUE INTERNATIONALE ARABE DE TUNISIE"
6160;"CU COOPERATIVE SYSTEMS, LLC"
6161;"ACCESS BANK (SOUTH AFRICA) LIMITED"
6162;"BANCO ALIADO S.A."
6163;"TRUU INNOVATION SAPI DE CV"
6164;"CHARTER BANK"
6165;"AXIS BANK LIMITED"
6166;"(OFAC SANCTIONED) SBERBANK OF RUSSIA"
6167;"PRISMA MEDIOS DE PAGO S.A.U."
6168;"(OFAC SANCTIONED) SBERBANK OF RUSSIA"
6169;"BANCO MULTIPLE ADEMI, S.A."
6170;"ECOBANK GHANA LIMITED"
6171;"INDUSTRIAL AND COMMERCIAL BANK"
6172;"ARMENIAN ECONOMY DEVELOPMENT BANK OJSC"
6173;"TRUST MERCHANT BANK"
6174;"ALLIANCE BANK"
6175;"NEPAL INVESTMENT MEGA BANK LIMITED"
6176;"PATHFINDER BANK"
6177;"TEXAS PLAINS FEDERAL CREDIT UNION"
6178;"PROGRESSION CREDIT UNION"
6179;"GULF COAST EDUCATORS FEDERAL CREDIT UNIO"
6180;"PRESIDENT'S CHOICE BANK"
6181;"MERIDIAN TRUST FEDERAL CREDIT UNION"
6182;"CITY UNION BANK LTD."
6183;"KROO LTD"
6184;"HDFC BANK LIMITED"
6185;"PAYNETICS AD"
6186;"CSCBANK SAL"
6187;"BANCO MULTIPLE ADEMI, S.A."
6188;"FINANCE HOUSE  L.L.C."
6189;"HOMELAND FEDERAL SAVINGS BANK"
6190;"FIRST NATIONAL BANK OF ESWATINI"
6191;"STANBIC BANK BOTSWANA LIMITED"
6192;"TOGETHER CREDIT UNION"
6193;"JOINT STOCK COMPANY ""OCTOBANK"
6194;"AFGHANISTAN INTERNATIONAL BANK"
6195;"CITIBANK N.A."
6196;"COLUMBIA BANK"
6197;"EVRY CARD PAYMENTS AS"
6198;"ININAL ODEME VE ELEKTRONIK PARA HIZMETLE"
6199;"ANTIOCH COMMUNITY FEDERAL CREDIT UNION"
6200;"UNIVERSAL MERCHANT BANK LIMITED"
6201;"ICICI BANK LTD"
6202;"ZENITH BANK (GHANA) LIMITED"
6203;"MID PENN BANK"
6204;"HANA CARD"
6205;"UNITED BANK LIMITED"
6206;"KHAN BANK"
6207;"TEXAS COMMUNITY FEDERAL CREDIT UNION"
6208;"VICTORIA FEDERAL CREDIT UNION"
6209;"THE BANCORP BANK, NATIONAL ASSOCIATION"
6210;"ALIVE CREDIT UNION"
6211;"METROPOLITAN COMMERCIAL BANK"
6212;"DENIZBANK A.S."
6213;"CNB BANK"
6214;"ERIE FEDERAL CREDIT UNION"
6215;"THE BANCORP BANK, NATIONAL ASSOCIATION"
6216;"NEW HORIZONS CREDIT UNION"
6217;"BOKF, NATIONAL ASSOCIATION"
6218;"ICICI BANK LTD"
6219;"EXCHANGE BANK & TRUST"
6220;"BANK GABORONE LIMITED"
6221;"MITSUBISHI UFJ NICOS CO., LTD"
6222;"ICBA BANCARD"
6223;"PEOPLES STATE BANK OF MUNISING"
6224;"BANCO PARA EL FOMENTO A INICIATIVAS ECON"
6225;"(OFAC SANCTIONED) JOINT STOCK COMPANY AL"
6226;"BANQUE MISR"
6227;"POSTAL SAVINGS BANK OF CHINA C"
6228;"BANK OF CHINA LIMITED"
6229;"BANK OF CHINA LIMITED"
6230;"BANK OF CHINA LIMITED"
6231;"TEXAS FIRST BANK"
6232;"THE NATIONAL BANK OF UMM AL-QAIWAIN PSC."
6233;"TRUST MERCHANT BANK"
6234;"MISSION BANK"
6235;"BANK OF CHINA LIMITED"
6236;"NATIONAL BANK OF OMAN LIMITED (S.A.O.G.)"
6237;"ITS BANK"
6238;"FIRST COMMUNITY BANK OF CENTRAL ALABAMA"
6239;"BANCO INTERNACIONAL DE MOCAMBIQUE, S.A"
6240;"OVERSEA-CHINESE BANKING CORPORATION LTD."
6241;"FIDELITY BANK"
6242;"BANCO RIPLEY S.A."
6243;"BANK OF CHINA LIMITED"
6244;"JSCB BUSINESS DEVELOPMENT BANK"
6245;"FORENINGEN AF DANSKE KORTUDSTEDERE F.M.B"
6246;"ALASKA DISTRICT ENGINEERS FEDERAL CREDIT"
6247;"(OFAC SANCTIONED) VTB BANK PJSC"
6248;"STANDARD CHARTERED BANK"
6249;"BGFIBANK COTE D'IVOIRE"
6250;"STANDARD CHARTERED BANK"
6251;"ACCESS BANK PLC"
6252;"BANZPAY TECHNOLOGY LIMITED"
6253;"LUMINOR BANK AS"
6254;"EVOLVE BANK & TRUST"
6255;"THE VINTON COUNTY NATIONAL BANK"
6256;"BANCO PROMERICA S.A."
6257;MASHREQBANK
6258;"ITS BANK"
6259;"EWA FEDERAL CREDIT UNION"
6260;"BANCO INDUSTRIAL S.A."
6261;"BANK OF AMERICA, NATIONAL ASSOCIATION"
6262;"METRO CU FEDERAL CREDIT UNION"
6263;"BANK OF AMERICA, NATIONAL ASSOCIATION"
6264;MASHREQBANK
6265;"CITIBANK, N.A."
6266;"BANK OF AMERICA, NATIONAL ASSOCIATION"
6267;"BANK OF AMERICA, NATIONAL ASSOCIATION"
6268;"ITS BANK"
6269;"SSB COMMUNITY BANK"
6270;"COLCHESTER STATE BANK"
6271;"SERVICES CREDIT UNION"
6272;"STANDARD CHARTERED BANK IVORY COAST"
6273;"BANCA SELLA SPA"
6274;"COMMUNITY FEDERAL SAVINGS BANK"
6275;"FIRST NATIONAL BANK OF BOTSWANA LIMITED"
6276;"BANQUE SAUDI FRANSI"
6277;"VIETNAM INTERNATIONAL COMMERCIAL JOINT S"
6278;"THE NORTH SIDE BANK AND TRUST COMPANY"
6279;"ITASCA BANK & TRUST CO."
6280;"UMB BANK, NATIONAL ASSOCIATION"
6281;"COAST360 FEDERAL CREDIT UNION"
6282;"POMELO FINTECH SERVICES SAS"
6283;"(SUSPENDED) JSCB SOYUZ"
6284;"FIRST FINANCIAL NORTHWEST BANK"
6285;"JOINT STOCK COMPANY HALYK BANK"
6286;"SPACE CITY CREDIT UNION"
6287;"BANK OF BEIRUT SAL"
6288;"FIRST FINANCIAL NORTHWEST BANK"
6289;"KOTAK MAHINDRA BANK LTD"
6290;"SECURITY FIRST FEDERAL CREDIT UNION"
6291;"WESTPAC NEW ZEALAND LIMITED"
6292;"AFFINITY BANK"
6293;"CONOTOXIA SP. Z O.O"
6294;"LETSHEGO NAMIBIA BANK LIMITED"
6295;"(OFAC SANCTIONED) VTB BANK PJSC"
6296;"SSB BANK"
6297;"FIVE STAR BANK"
6298;"COMMUNITY CONNECT FEDERAL CREDIT UNION"
6299;"KNOXVILLE TEACHERS FEDERAL CREDIT UNION"
6300;"BIBANCA S.P.A."
6301;"UNICREDIT BULBANK AD"
6302;"BANCO HIPOTECARIO DE EL SALVADOR S.A."
6303;"ORANGE BANK AFRICA"
6304;"(OFAC SANCTIONED) JOINT STOCK COMPANY RU"
6305;"(OFAC SANCTIONED) JOINT STOCK COMPANY RU"
6306;"FLY WALLET PTY LTD"
6307;"INDUSIND BANK LIMITED"
6308;"BANK OF AMERICA, NATIONAL ASSOCIATION"
6309;"RAIFFEISEN DIGITAL BANK AG"
6310;"MOBILINK MICROFINANCE BANK LIMITED"
6311;"(OFAC SANCTIONED) JOINT STOCK COMPANY AL"
6312;"MAUBANK LTD"
6313;"PNC BANK, GLOBAL INVESTMENT SERVICING"
6314;"PATHWARD, N.A."
6315;"COMMERCE BANK OF ARIZONA"
6316;"MAGNIFI FINANCIAL CREDIT UNION"
6317;"ZIONS BANCORPORATION, NATIONAL ASSOCIATI"
6318;"NATIONAL BANK OF OMAN LIMITED (S.A.O.G.)"
6319;"PAYMENTSENSE LIMITED"
6320;"CITIZENS' BANK & TRUST CO."
6321;"CREDIT CORPORATION FINANCE LIMITED"
6322;"TAMILNAD MERCANTILE BANK LIMITED"
6323;"LEDYARD NATIONAL BANK"
6324;"SALAAM AFRICAN BANK"
6325;"M&T BANK"
6326;"U.S. BANK NATIONAL ASSOCIATION-CREDIT"
6327;"CAPITAL ONE, NATIONAL ASSOCIATION"
6328;"JOINT STOCK COMPANY ""BELARUSIA"
6329;"ARTESIAN CITY FEDERAL CREDIT UNION"
6330;"SOCIETE GENERALE ALGERIE - SPA"
6331;"MYPOINT CREDIT UNION"
6332;"IDBI BANK LTD."
6333;"IDBI BANK LTD."
6334;"COSMOTE PAYMENTS ELECTRONIC MONEY SERVIC"
6335;"HAZLETON SCHOOL EMPLOYEE'S CREDIT UNION"
6336;"UMPQUA BANK"
6337;"PT. BANK RAKYAT INDONESIA (PERSERO) TBK"
6338;"AMERICAN EAGLE FINANCIAL CREDIT UNION"
6339;"BRED BANK (CAMBODIA) PLC"
6340;"BRED BANK (CAMBODIA) PLC"
6341;"BANK OF BAHRAIN & KUWAIT B.S.C."
6342;"FIRST SHORE FEDERAL SAVINGS AND LOAN ASS"
6343;"VALLEY OAK CREDIT UNION"
6344;"CHEMUNG CANAL TRUST COMPANY"
6345;"OLYMPIA FEDERAL SAVINGS AND LOAN ASSOCIA"
6346;"CEDAR RAPIDS STATE BANK"
6347;"THE SAUDI INVESTMENT BANK"
6348;"DEMOTTE STATE BANK"
6349;"NEW JERSEY COMMUNITY FEDERAL CREDIT UNIO"
6350;"INSIGHT CREDIT UNION"
6351;"SANTANDER UK PLC"
6352;"ICBA BANCARD"
6353;"BANK OF ALEXANDRIA"
6354;"BOKF, NATIONAL ASSOCIATION"
6355;"CITIBANK N.A."
6356;"BUNQ B.V."
6357;"ERSTE & STEIERMARKISCHE BANK D.D."
6358;"ABSA BANK UGANDA LIMITED"
6359;"U. S. EAGLE FEDERAL CREDIT UNION"
6360;"LGE COMMUNITY CREDIT UNION"
6361;"FIRSTBANK DRC SA"
6362;"KASPI BANK JSC"
6363;"BANCO DE AMERICA CENTRAL HONDURAS S.A."
6364;"CITIBANK (HONG KONG) LIMITED"
6365;"BANQUE CONGOLAISE DE L'HABITAT"
6366;"NETWORK INTERNATIONAL LLC"
6367;"REDSTONE BANK"
6368;"GUARANTY TRUST BANK GHANA LIMITED"
6369;"NSB BANK"
6370;"LIFECARD CO., LTD."
6371;"PNC BANK, NATIONAL ASSOCIATION"
6372;"NCBA BANK KENYA PLC"
6373;"THE BANCORP BANK NATIONAL ASSO"
6374;NAPS-SA
6375;"PYRAMID FEDERAL CREDIT UNION"
6376;"MEDITERRANEAN BANK"
6377;"PATHWARD, N.A."
6378;"UNITED BANK FOR AFRICA (LIBERIA) LTD"
6379;"PATHWARD, N.A."
6380;"PATHWARD, N.A."
6381;"ENTERPRISE BANK & TRUST"
6382;"STEARNS BANK NATIONAL ASSOCIAT"
6384;"EVOLVE BANK & TRUST"
6385;"GRINDROD BANK LIMITED"
6386;"PEOPLES TRUST COMPANY"
6387;"BANCO BBVA ARGENTINA S.A."
6388;"ABSA BANK TANZANIA LIMITED"
6389;"SOUTH STATE BANK, NATIONAL ASSOCIATION"
6390;"UMB BANK, NATIONAL ASSOCIATION"
6391;"UNION BANK OF INDIA"
6392;"PEOPLES BANK"
6393;"FISERV SOLUTIONS, LLC"
6394;"(SUSPENDED) JSC ASIAN PACIFIC BANK"
6395;"KOTAK MAHINDRA BANK LTD"
6396;"PORTAGE COUNTY BANK"
6397;"PLATINUM FEDERAL CREDIT UNION"
6398;"AFRILAND FIRST BANK"
6399;"DOCK FINANCIAL S.A."
6400;"TECHNOBANK JOINT-STOCK COMPANY"
6401;"BANCO PICHINCHA C.A."
6402;"TRANSACT PAYMENTS LIMITED"
6403;"SOUTHEAST BANK LIMITED"
6404;"TRANSACT PAYMENTS LIMITED"
6405;"RAIFFEISENBANK A.S."
6406;"BANK OF UTAH"
6407;"GOLDENWEST FEDERAL CREDIT UNION"
6408;"(OFAC SANCTIONED) JSC JSCB INTERNATIONAL"
6409;"NEDBANK MOZAMBIQUE, S.A."
6410;"JAMUNA BANK LIMITED"
6411;"EXCHANGE BANK AND TRUST COMPANY, NATCHIT"
6412;"WESTERN NEW YORK FEDERAL CREDIT UNION"
6413;"SUPER PAGAMENTOS E ADMINISTRAC"
6414;"BANQUE CENTRALE POPULAIRE"
6415;"TERRABANK, NATIONAL ASSOCIATION"
6416;"FIVE STAR CREDIT UNION"
6417;"NAFT FEDERAL CREDIT UNION"
6418;"NEPAL INVESTMENT MEGA BANK LIMITED"
6419;"SERVICES CREDIT UNION"
6420;"STATE BANK OF SOUTHWEST MISSOURI"
6421;"ICBA BANCARD"
6422;"ARAB FINANCIAL SERVICES COMPAN"
6423;"AIRWALLEX PTY LTD"
6424;"ROCKER AB (PUBL)"
6425;"NATIONAL BANK OF OMAN LIMITED (S.A.O.G.)"
6426;"ACADEMY BANK, NATIONAL ASSOCIATION"
6427;"SYNOVUS BANK"
6428;"CAPITAL BANK OF JORDAN PLC. CO."
6429;"MULTIBANK INC."
6430;"SERVICES CREDIT UNION"
6431;"SG KLEINWORT HAMBROS BANK LIMITED"
6432;"CONSUMERS PROFESSIONAL CREDIT UNION"
6433;"STATE BANK"
6434;"UCO BANK"
6435;"ITS BANK"
6436;"FIRSTCARIBBEAN INTERNATIONAL BANK (BARBA"
6437;"THE BANCORP BANK, NATIONAL ASSOCIATION"
6438;"AEVIS EUROPA S.L."
6439;"SOVEREIGN BANK"
6440;BOKIS
6441;"PEOPLE'S LEASING & FINANCE PLC"
6442;"FIRST CHOICE FEDERAL CREDIT UNION"
6443;"FIRST PIEDMONT FEDERAL SAVINGS AND LOAN"
6444;"SERVICES CREDIT UNION"
6445;"NEKOOSA PORT EDWARDS STATE BANK"
6446;"BMO BANK NATIONAL ASSOCIATION"
6447;"RVR BANK"
6448;"DUKE UNIVERSITY FEDERAL CREDIT UNION"
6449;"FIRST NATIONAL BANK OF GRIFFIN"
6450;"MBANK S.A."
6451;"(SUSPENDED) JSCB SOYUZ"
6452;VJA
6453;"HDFC BANK LIMITED"
6454;"PT. BANK TABUNGAN NEGARA (PERSERO)"
6455;"GREAT BASIN FEDERAL CREDIT UNION"
6456;"FIDBANK UK LIMITED"
6457;"FNB BANK, INC."
6458;"BANQUE DU CAIRE"
6459;"HEARTLAND BANK AND TRUST COMPANY"
6460;"THE FIRST NATIONAL BANK OF FORT SMITH"
6461;"BANCO SANTANDER-CHILE"
6462;"CREDIT AGRICOLE EGYPT S.A.E."
6463;"PJSC ROSBANK"
6464;"FIRSTRAND BANK LIMITED"
6465;"MEMBERS EXCHANGE CREDIT UNION"
6466;"LEGENDS BANK"
6467;"UNION BANK OF INDIA"
6468;"BOKF, NATIONAL ASSOCIATION"
6469;"OTP BANKA SRBIJA A.D. NOVI SAD"
6470;"STANBIC BANK GHANA LIMITED"
6471;"PAYRNET LIMITED"
6472;"BTA BANK CJSC"
6473;"SYRACUSE FIRE DEPARTMENT EMPLOYEES FEDER"
6474;"THE SALYERSVILLE NATIONAL BANK"
6475;"DFCU FINANCIAL"
6476;"JSC TBC BANK"
6477;"IRAQ ELECTRONIC GATE FOR FINAN"
6478;"BANK OF BOZEMAN"
6479;"SERVISFIRST BANK"
6480;"BRAZOS VALLEY SCHOOLS CREDIT U"
6481;"BANQUE DE TUNISIE"
6482;"BANCO DE BRASILIA S.A."
6483;"MACHIAS SAVINGS BANK"
6484;"RABUN COUNTY BANK"
6485;"GOLOMT BANK OF MONGOLIA"
6486;"BANCO DE GALICIA Y BUENOS AIRES, S.A."
6487;"MTACC LIMITED"
6488;"(SUSPENDED) PUBLIC JOINT-STOCK COMPANY K"
6489;"BANCO INTERNACIONAL S.A."
6490;"MEEZAN BANK LIMITED"
6491;"AXIOM BANK"
6492;"ARAB BANK PLC"
6493;"HOUSTON FEDERAL CREDIT UNION"
6494;"CITIBANK, NATIONAL ASSOCIATION - CONSUME"
6495;"SYNCHRONY BANK"
6496;"NSDL PAYMENTS BANK LIMITED"
6497;"INVEST BANK PLC"
6498;"STONEHAM MUNICIPAL EMPLOYEES FEDERAL CRE"
6499;"MERCK EMPLOYEES FEDERAL CREDIT UNION"
6500;"FIRST FLIGHT FEDERAL CREDIT UNION"
6501;"LOCAL GOVERNMENT FEDERAL CREDIT UNION"
6502;"UMPQUA BANK"
6503;"BATTLE CREEK STATE BANK"
6504;"SUMMIT CREDIT UNION"
6505;"LINEAGE BANK"
6506;"AXIOM BANK"
6507;"CITIZENS & NORTHERN BANK"
6508;"BOKF, NATIONAL ASSOCIATION"
6509;"THE FAYETTE COUNTY NATIONAL BANK OF FAYE"
6510;"(SUSPENDED) NBD-BANK PJSC"
6511;"ROYAL BANK OF CANADA"
6512;"BOKF, NATIONAL ASSOCIATION"
6513;"OJSC EUROPEAN INDUSTRIAL BANK"
6514;"ITS BANK"
6515;"TOGETHER CREDIT UNION"
6516;"SIKORSKY FINANCIAL CREDIT UNION, INC."
6517;"BANQUE FEDERATIVE DU CREDIT MU"
6518;"ROYAL BANK OF CANADA"
6519;"CENTRAL WILLAMETTE CREDIT UNION"
6520;"STRIPE TECHNOLOGY EUROPE LTD."
6521;"ICBA BANCARD"
6522;"FEDEX EMPLOYEES CREDIT ASSOCIATION FEDER"
6523;"GOLOMT BANK OF MONGOLIA"
6524;"THRIVENT FEDERAL CREDIT UNION"
6525;"SERVICIOS BROXEL S.A.P.I. DE C"
6526;"PNC BANK, NATIONAL ASSOCIATION"
6527;"BOKF, NATIONAL ASSOCIATION"
6528;"REPUBLIC BANK & TRUST COMPANY"
6529;"N BANKA D.D."
6530;"OLD WEST FEDERAL CREDIT UNION"
6531;"AEVIS EUROPA S.L."
6532;"THE BANCORP BANK NATIONAL ASSO"
6533;"ABBOTT LABORATORIES EMPLOYEES CREDIT UNI"
6534;"ICICI BANK LTD"
6535;"SIERRA LEONE COMMERCIAL BANK LIMITED"
6536;"TECNIPAGOS S.A."
6537;"(OFAC SANCTIONED) BANK ZENIT"
6538;"SKYLA FEDERAL CREDIT UNION"
6539;"BANCOP S.A."
6540;"(OFAC SANCTIONED) CHELINDBANK"
6541;"AEON CREDIT SERVICE (M) BERHAD"
6542;"COMMUNITY TRUST BANK, INC."
6543;"WASATCH PEAKS FEDERAL CREDIT UNION"
6544;"MIDWEST MEMBERS CREDIT UNION"
6545;"FIRST ABU DHABI BANK (PJSC)"
6546;"PJSC ORIENT FINANS"
6547;"ARAB AFRICAN INTERNATIONAL BAN"
6548;"NETWORK INTERNATIONAL LLC"
6549;"BANK OF AYUDHYA PUBLIC COMPANY LIMITED"
6550;"WHITE ROSE CREDIT UNION"
6551;"EVERWISE CREDIT UNION"
6552;"U-MASS/FIVE COLLEGE FEDERAL CREDIT UNION"
6553;"ELAF ISLAMIC BANK"
6554;"TMBTHANACHART BANK PUBLIC COMPANY LIMITE"
6555;"IRONWORKERS USA FEDERAL CREDIT UNION"
6556;"COASTAL COMMUNITY BANK"
6557;"VERSUS BANK"
6558;"BANK OF AMERICA, NATIONAL ASSOCIATION"
6559;"MIDWEST HERITAGE BANK, FSB"
6560;"MINUTEMAN FEDERAL CREDIT UNION"
6561;"RICHMOND HERITAGE FEDERAL CREDIT UNION"
6562;"FIRST HEARTLAND JUSAN BANK JSC"
6563;"PIGGOTT STATE BANK"
6564;ABBYBANK
6565;"BANCO INTERNACIONAL S.A."
6566;"BANCO CAIXA GERAL ANGOLA, SA"
6567;"BANKERS' BANK"
6568;"FARMERS BANK AND TRUST COMPANY"
6569;"PRESTIGE COMMUNITY CREDIT UNION"
6570;"FUSION BANK"
6571;"CHIP MONG COMMERCIAL BANK PLC."
6572;"SALISBURY BANK & TRUST COMPANY"
6573;"BANCO DE COSTA RICA"
6574;"FIRSTCARIBBEAN INTERNATIONAL B"
6575;"VALLEY BANK OF COMMERCE"
6576;"(OFAC SANCTIONED) CB AGROSOYUZ LLC"
6577;"FIVE STAR OF MARYLAND FEDERAL CREDIT UNI"
6578;"INDUSIND BANK LIMITED"
6579;"THE HONGKONG AND SHANGHAI BANK"
6580;"ASOCIACION MOCANA DE AHORROS Y PRESTAMOS"
6581;"PUNJAB NATIONAL BANK"
6582;"SYNERGY BANK"
6583;"ALTRA FEDERAL CREDIT UNION"
6584;"PEOPLE'S BANK"
6585;"UAB FINANSINES PASLAUGOS CONTIS"
6586;"SOUTHERNTRUST BANK"
6587;"BOC CREDIT CARD (INTERNATIONAL) LIMITED"
6588;"PATHWARD, NATIONAL ASSOCIATION"
6589;"BFC BANCO FONDO COMUN, C.A. BA"
6590;"UAB FINANSINES PASLAUGOS CONTIS"
6591;"TOWN & COUNTRY BANK"
6592;"ICBA BANCARD"
6593;"PEOPLES BANK"
6594;"BNP PARIBAS FORTIS NV/SA."
6595;"SALT BANK S.A."
6596;BPCE
6597;"DSK BANK PLC"
6598;"SCOTIABANK PERU S.A.A."
6599;"NATIONAL BANK OF EGYPT"
6600;"BANCO BRADESCO S.A."
6601;"AEVIS EUROPA S.L."
6602;"CITY UNION BANK LTD"
6603;"FIRST NATIONAL BANK OF AMERICA"
6604;"JSC CB PRIVATBANK"
6605;"NATURA E CO PAY SOCIEDADE DE CREDITO DIR"
6606;"AEVIS EUROPA S.L."
6607;"PEOPLES TRUST COMPANY"
6608;"BANCO AGRICOLA S.A."
6609;"TRANSACT PAYMENTS LIMITED"
6610;"MEMBERSOWN CREDIT UNION"
6611;"REPUBLIC BANK & TRUST COMPANY"
6612;"BANCO DE COSTA RICA"
6613;"UNITED BANK FOR AFRICA PLC"
6614;"OBOPAY MOBILE TECHNOLOGY INDIA"
6615;"COMMUNITY TRUST BANK, INC."
6616;"BRAZOS VALLEY SCHOOLS CREDIT U"
6617;"CSE FEDERAL CREDIT UNION"
6618;"PSCU INCORPORATED"
6619;"JOINT STOCK COMPANY ""ASAKABANK"
6620;"SHINHAN BANK (CAMBODIA) PLC."
6621;"SHINHAN BANK (CAMBODIA) PLC."
6622;BOKIS
6623;"ITAU UNIBANCO S.A."
6624;"AMAN BANK FOR COMMERCE AND INVESTMENT"
6625;"INTERNATIONAL DEVELOPMENT BANK FOR INVES"
6626;"COMMERCIAL BANK OF QATAR Q.S.C"
6627;"GLOBAL PROCESSING S.A."
6628;"BANK OF AFRICA - SENEGAL"
6629;"PAYMENTSENSE LIMITED"
6630;"SIERRA CENTRAL CREDIT UNION"
6631;"EML PAYMENT SOLUTIONS LIMITED"
6632;"FIRST ABU DHABI BANK (PJSC)"
6633;"DBS BANK LTD"
6634;"WILMINGTON SAVINGS FUND SOCIETY, FSB"
6635;"DOS-CREDOBANK OJSC"
6636;"SBI CARDS AND PAYMENT SERVICES LIMITED"
6637;"PATHWARD, N.A."
6638;"AREEBA SAL"
6639;"POMELO TECH  SA DE CV"
6640;"JSC OSCHADBANK"
6641;"BANCO DE LOJA S.A."
6642;"(OFAC SANCTIONED) JSCB MOSCOW INDUSTRIAL"
6643;"PARK VIEW FEDERAL CREDIT UNION"
6644;"HERITAGE BANK - A DIVISION OF HERITAGE P"
6645;"VIETNAM BANK FOR AGRICULTURE A"
6646;"CITY BANK & TRUST CO."
6647;"PEOPLES TRUST COMPANY"
6648;"UNITED BANK FOR AFRICA (SL) LTD"
6649;"DEUTSCHE BANK AG"
6650;"DEUTSCHE BANK AG"
6651;"STANDARD CHARTERED BANK GHANA LIMITED"
6652;"HILLS BANK AND TRUST COMPANY"
6653;"HELLENIC BANK PUBLIC COMPANY L"
6654;"MALAYAN BANKING BERHAD"
6655;"CREDIT UNION ""PAYMENT CENTER"
